gene1,gene2,co-expression,BP,CC,MF,label,ppi
SRP19,PWWP2B,0.07739126322432258,0.11548821548821549,0.44000000000000006,0.8888888888888888,0,P09132:Q6NUJ5
PPIG,CWC22,0.9633707564751739,0.20416666666666666,0.46845238095238095,0.875,-1,Q13427:Q9HCG8
MFAP1,PPIL2,0.5894706410329876,0.30299145299145297,0.6285714285714284,0.6098765432098765,-1,P55081:Q13356
TLR4,NOX4,0.1762682108545069,0.2033662325328992,0.45555555555555555,0.22938988095238094,1,O00206:Q9NPH5
MBD3,ZFPM2,0.4803179203710335,0.25310390997891,0.6204081632653061,0.7185374149659864,0,O95983:Q8WW38
DRD1,GNPDA2,-0.029398483239850372,0.10007215007215005,0.4666666666666666,0.8104395604395603,0,P21728:Q8TDQ7
POLD1,POLD2,0.5772647345140387,0.6066666666666667,0.8625,0.9642857142857143,1,P28340:P49005
UFM1,TRIM73,0.14825950066124674,0.14285714285714285,0.75,0.12698412698412698,0,P61960:Q86UV7
RPL17,RPS8,0.950723168559503,0.7480158730158729,0.6941071428571429,0.5833333333333334,-1,P18621:P62241
LRPPRC,MRPL18,0.6427714568959164,0.16056166056166055,0.3446496212121212,0.6547619047619049,-1,P42704:Q9H0U6
RPL6,GTPBP4,0.7091802606868634,0.0994438431938432,0.4666666666666667,0.5289351851851851,-1,Q02878:Q9BZE4
PSMB9,NDUFA9,0.31624897668998514,0.14484126984126983,0.20089285714285712,0.6845238095238095,0,P28065:Q16795
RBPJ,ZNF283,0.5979917626180808,1.0,1.0,0.4112554112554112,0,Q06330:Q8N7M2
GPKOW,PRPF19,0.7082725020831363,0.31297550488726955,0.6279922779922781,0.9065058479532165,0,Q92917:Q9UMS4
XRCC2,LLCFC1,0.35551874031170694,0.16666666666666666,0.5,0.0,0,O43543:Q96L11
WDR36,IMP3,0.7331429893295853,0.5454545454545454,0.4458333333333333,0.35344827586206895,-1,Q8NI36:Q9NV31
FANCG,NDUFA12,0.20029640575782526,0.16643518518518519,0.3515625,0.78125,0,O15287:Q9UI09
THEM4,MARCHF9,0.7310029275235401,0.09090909090909091,0.22380952380952382,0.13392857142857142,0,Q5T1C6:Q86YJ5
CCDC146,VPS39,0.619177719745886,0.14064454064454066,0.2191468253968254,1.0,0,Q8IYE0:Q96JC1
EIF4A3,PPIL3,0.7197056801377202,0.38791423001949316,0.761904761904762,0.712962962962963,-1,P38919:Q9H2H8
H4C1,H3C13,0.4362245603982899,0.7777777777777777,0.9,0.9166666666666666,1,P62805:Q71DI3
VHL,PHF23,0.6349676769942815,0.32727272727272727,0.7833333333333333,0.9199999999999999,0,P40337:Q9BUL5
NOP56,EMG1,0.8541485503459493,0.4090007215007216,0.5256410256410257,0.5424242424242425,-1,O00567:Q92979
GPAT4,MRPL37,0.32083945669106473,0.225,0.24341269841269844,0.1125,0,Q86UL3:Q9BZE1
YWHAZ,CTBP1,0.38126572456154934,0.4071455505279034,0.6055555555555555,0.9216182048040455,0,P63104:Q13363
C1R,TDG,0.29624317390164917,0.1019008769008769,0.42745098039215684,0.48108465608465606,0,P00736:Q13569
LMNB1,HSD17B14,-0.19017380805783005,0.1111111111111111,0.5,0.9547413793103449,0,P20700:Q9BPX1
MAP4,CSNK2A1,0.22705868619541836,0.16512300830482646,0.5288065843621399,0.8132592592592593,0,P27816:P68400
PLPP6,RNF170,0.25330052728974795,0.2010168650793651,1.0,0.8793650793650792,-1,Q8IY26:Q96K19
KPRP,NRARP,0.20921815955672418,0.0,0.0,0.625,0,Q5T749:Q7Z6K4
RPL26,WDR12,0.6412697303820887,0.3164983164983165,0.3703703703703704,0.9607843137254901,-1,P61254:Q9GZL7
RPS4X,NOL6,0.6075830665358143,0.31628787878787873,0.47507002801120446,0.8125,-1,P62701:Q9H6R4
EEF2,RPL22,0.8183029862789748,0.3015151515151515,0.6882936507936508,0.7931034482758621,-1,P13639:P35268
PRODH2,LY96,-0.14535777806595412,0.05854780295956766,0.21873626373626373,0.1840029761904762,0,Q9UF12:Q9Y6Y9
FAM171A1,FAAP20,-0.2525783481238848,0.08523809523809524,0.2777777777777778,0.8936507936507938,0,Q5VUB5:Q6NZ36
TRDC,TRDC,1.0,0.4112554112554112,0.5555555555555556,0.0,0,B7Z8K6:B7Z8K6
CAPN1,MED8,0.6080907612562825,0.09633699633699633,0.2625,0.7422222222222221,0,P07384:Q96G25
BORCS6,ADAM22,-0.06198448899210478,0.14027777777777778,0.19642857142857142,0.8766233766233765,0,Q96GS4:Q9P0K1
MRPL20,DDX28,0.47168561999198877,0.09722222222222221,0.54,0.35080348943985307,-1,Q9BYC9:Q9NUL7
RPS4Y1,RPL13A,0.300076860016583,0.2993006993006993,0.6040616246498599,0.7182539682539684,-1,P22090:P40429
LRRC47,NOB1,0.3542097577033117,0.12400793650793651,0.0,0.5107142857142858,-1,Q8N1G4:Q9ULX3
HLA-DQA1,JADE3,0.23982813106788767,0.12996632996632998,0.21875,0.9272727272727272,0,P01909:Q92613
AIFM2,RCOR1,0.28774639998023654,0.1272727272727273,0.33178571428571424,0.956989247311828,0,Q9BRQ8:Q9UKL0
RPL8,RPL41,0.9219553719128968,1.0,0.7962406015037593,0.4833333333333334,-1,P62917:P62945
DEFB103A,EBP,0.0,0.11463615749330035,0.23333333333333334,0.9484777517564402,-1,P81534:Q15125
PPID,LYPD6,0.0593181419621856,0.16666666666666666,0.4520833333333333,0.8285714285714285,0,Q08752:Q86Y78
PSMD14,UBC,0.23491255844512657,0.5555555555555556,0.836025641025641,0.9823848238482384,1,O00487:P0CG48
NDUFS4,UQCRB,0.5527994938610197,0.8,0.6255668934240362,1.0,-1,O43181:P14927
RPL11,LYAR,0.18841212414817796,0.24896929824561406,0.6454545454545455,0.7782608695652173,1,P62913:Q9NX58
CSF2RB,ERP44,0.2903016523786058,0.19603174603174603,0.2334656084656085,0.7857142857142857,0,P32927:Q9BS26
MC3R,GNAI1,0.0307234691936684,0.33373376623376616,0.6295681063122923,0.521326164874552,0,P41968:P63096
ZNF18,MRPL50,0.33482185442144163,0.0625,0.21403743315508023,0.0,0,P17022:Q8N5N7
FTSJ3,CCDC86,0.5903662842537782,0.0,0.5772727272727273,0.75,0,Q8IY81:Q9H6F5
POLR2G,MED18,0.5221877636095376,0.1062406015037594,0.3,0.9555555555555557,-1,P62487:Q9BUE0
DDB1,CDC73,0.6480589993403748,0.18486652236652237,0.7590909090909093,0.9805194805194806,-1,Q16531:Q6P1J9
MRPL33,IRGQ,0.1839013079391451,0.0,0.0,0.22000000000000003,0,O75394:Q8WZA9
SNRPD1,RBM48,0.39988438107340685,0.625,0.8400000000000001,0.9722222222222222,-1,P62314:Q5RL73
RPS16,NGDN,0.7612267866585046,0.2599358974358974,0.3508771929824562,0.85,-1,P62249:Q8NEJ9
SRPX2,NDUFB8,-0.07379154373510989,0.13086080586080584,0.18496240601503758,0.125,0,O60687:O95169
GLE1,TMEM45A,0.2173110135624528,0.0,1.0,1.0,0,Q53GS7:Q9NWC5
RPF1,NOC2L,0.7620278390628616,0.0632081788944534,0.36701388888888886,0.6862745098039217,-1,Q9H9Y2:Q9Y3T9
GRXCR1,MAP6D1,-0.027677581171048685,0.103258547008547,0.1275252525252525,0.6666666666666666,0,A8MXD5:Q9H9H5
TAF12,COX8C,0.40503601994016175,0.08333333333333333,0.2638888888888889,0.0,0,Q16514:Q7Z4L0
KRTAP15-1,KAT2B,0.0,0.0,0.4243589743589745,0.529658810182066,0,Q3LI76:Q92831
NUP160,NDC1,0.7404157516299231,0.2322885447885448,0.798892580287929,0.625,-1,Q12769:Q9BTX1
MT-CYB,NDUFA6,0.36077536216980144,0.2882936507936508,0.6416666666666665,0.5,-1,P00156:P56556
CSF2,MEOX2,0.04979401197783457,0.1683445720945721,0.54,0.9590657822001106,1,P04141:P50222
RPL9,RPS27,0.8549698443825429,0.5964285714285713,0.8172380952380952,0.5811688311688312,-1,P32969:P42677
UBE2D2,MID2,0.4650714689959204,0.13869385473487642,0.29333333333333333,0.9852627257799672,1,P62837:Q9UJV3
OSMR,WRAP53,0.28530100854610774,0.10155519084090511,0.26999999999999996,0.6638095238095237,0,Q99650:Q9BUR4
EED,IRF9,0.7012723873802629,0.29814814814814816,0.7205128205128204,0.586574074074074,0,O75530:Q00978
RPS27A,RPL24,0.9249016213975181,0.6277777777777777,0.6696649029982362,0.5892857142857143,-1,P62979:P83731
CUL3,COPS3,0.8340219769644266,0.19832516339869283,0.557142857142857,1.0,1,Q13618:Q9UNS2
CSNK1A1,RPS8,0.5863252846415647,0.24444444444444444,0.6941071428571429,0.5833333333333334,-1,P48729:P62241
WDR46,RPS28,0.7451791843737418,0.30750688705234164,0.4093951093951093,0.33974358974358976,-1,O15213:P62857
RPS14,RPS21,0.9527850417279199,0.7777777777777778,0.7340136054421768,0.7272727272727273,-1,P62263:P63220
CDH1,RPS3,0.1548357171422103,0.1471015471015471,0.3920979986197377,0.6262049941927991,-1,P12830:P23396
GTPBP6,GTPBP6,1.0,0.0,0.6,0.42857142857142855,0,O43824:O43824
H2AC4,SIRT5,0.31569031870117525,0.12216880341880343,0.43038194444444444,0.13839285714285715,1,P04908:Q9NXA8
CLEC14A,NOP10,0.19226780188903547,0.10057720057720057,0.2261904761904762,0.7344444444444442,0,Q86T13:Q9NPE3
ZMAT2,LSM4,0.44228956523407453,0.4321428571428572,0.39733893557422967,0.8988095238095238,-1,Q96NC0:Q9Y4Z0
MAT2A,PRLH,-0.02360911312187845,0.14157786657786658,0.5,0.27777777777777773,0,P31153:P81277
RPS13,RPS21,0.9453212572192478,0.7777777777777778,0.7340136054421768,0.7272727272727273,-1,P62277:P63220
RPL35A,RPS24,0.9503720017327603,0.48839285714285713,0.7233766233766233,0.6476190476190476,-1,P18077:P62847
APH1A,PSENEN,0.23648534584622682,0.5437500000000001,0.6541666666666668,0.8991596638655461,-1,Q96BI3:Q9NZ42
PTGES3,KAZALD1,0.20083337712470348,0.2352380952380952,0.35,0.8333333333333334,0,Q15185:Q96I82
KANSL1L,KIR3DL1,-0.12586326950202906,0.0,0.2,0.4090909090909091,0,A0AUZ9:P43629
NDUFA7,UQCRC1,0.48466831467743465,0.5451298701298701,0.44227994227994233,0.9188095238095237,-1,O95182:P31930
GTPBP6,MRPL11,0.7208183037545173,0.0,0.4114057239057239,0.2393410852713178,1,O43824:Q9Y3B7
GNB1,GNAI1,0.404254813279211,0.39712301587301596,0.6736434108527132,0.521326164874552,1,P62873:P63096
PPM1F,RBP5,0.01323519962830851,0.09090909090909091,0.4666666666666666,0.46547619047619054,0,P49593:P82980
LRP11,MID2,0.4903343394195967,0.10139282014282014,0.18095238095238092,0.9786247947454844,0,Q86VZ4:Q9UJV3
CD3G,EFEMP1,-0.06740177026888007,0.12452651515151517,0.375,0.8876543209876544,0,P09693:Q12805
EIF2S2,FAU,0.5480276495604712,0.16161616161616163,0.7694677871148459,0.36904761904761907,-1,P20042:P62861
CLDN11,ARPC4,-0.03945104732106132,0.14880952380952378,0.42098765432098767,0.8768115942028984,0,O75508:P59998
MRPL33,DAP3,0.3723657491366499,0.5555555555555556,0.44113636363636377,0.2981481481481481,-1,O75394:P51398
RPS14,DNTTIP2,0.7152871800156798,0.5714285714285714,0.5622222222222222,0.75,-1,P62263:Q5QJE6
H2AC18,ZNF624,0.13588774914653579,0.16666666666666666,1.0,0.7511111111111111,0,Q6FI13:Q9P2J8
RPS3,PA2G4,0.6922998867996385,0.3126068376068376,0.41595238095238096,0.7092857142857143,-1,P23396:Q9UQ80
PRIM1,CLSPN,0.884764679247161,0.1109313725490196,0.7333333333333331,0.7866666666666666,0,P49642:Q9HAW4
NRIP1,UBXN1,0.6321098967815801,0.1043754538852578,0.6142857142857142,0.8476190476190476,0,P48552:Q04323
CGAS,H2BC15,0.2694725276915713,0.1111111111111111,0.584848484848485,0.4444444444444445,1,Q8N884:Q99877
CMA1,CMA1,1.0,0.26678145087236,0.5089285714285715,0.8928571428571428,1,P23946:P23946
VAMP2,ARHGAP22,0.3256439717963976,0.18660714285714286,0.513888888888889,0.5714285714285714,0,P63027:Q7Z5H3
ABO,GTF2H4,0.1405023071783944,0.1630952380952381,0.4667953667953667,0.4291666666666667,0,P16442:Q92759
CD2,SAMD4B,-0.10193993437413998,0.15476190476190477,0.28888888888888886,0.8466666666666666,0,P06729:Q5PRF9
PCBP2,SLC22A8,-0.036377566275882796,0.15729166666666666,0.5208333333333333,0.18678571428571428,0,Q15366:Q8TCC7
H2AX,CDH26,0.09434014351321915,0.17008928571428572,0.24285714285714288,0.7708333333333333,0,P16104:Q8IXH8
CYP3A5,PHF5A,-0.0003920296895441694,0.1261849261849262,0.3316893424036281,0.7589285714285714,0,P20815:Q7RTV0
RPS15A,RPS21,0.9649743324517014,0.7777777777777778,0.7340136054421768,0.7272727272727273,1,P62244:P63220
PDCD5,PSMA7,0.6656318995253769,0.09090909090909091,0.8074874686716792,1.0,0,O14737:O14818
RPL9,ETF1,0.6126646861563255,0.11833333333333333,0.6129629629629629,0.6124574829931974,-1,P32969:P62495
AGR2,AGR2,1.0,0.21335597273097273,0.6,0.9933993399339933,1,O95994:O95994
MMP2,TIMP2,0.7225715129716356,0.34958791208791207,0.6635531135531136,0.6820436507936508,1,P08253:P16035
KLHL12,TCEANC,0.43797855743668584,0.09166666666666667,1.0,1.0,-1,Q53G59:Q8N8B7
RPS27,EEF1A1,0.6757225892139137,0.426025641025641,0.41690476190476194,0.7121604938271605,-1,P42677:P68104
RPS18,RACK1,0.940218443469113,0.12326580690551278,0.5023809523809524,0.8351882613510518,1,P62269:P63244
NPM1,SH3YL1,0.1756620165888504,0.13333333333333333,0.3333333333333333,0.8461538461538461,0,P06748:Q96HL8
INO80C,INO80,0.4034397135205094,0.21429421710409105,0.4046717171717171,0.6593406593406593,-1,Q6PI98:Q9ULG1
CSNK1A1,TRMT112,0.687970751209928,0.12745310245310246,0.5175925925925926,0.9244047619047618,-1,P48729:Q9UI30
MRPL1,MRPS17,0.6955896693037887,1.0,0.583041958041958,0.54,-1,Q9BYD6:Q9Y2R5
RPL7A,RPL10A,0.948242240760491,0.82,0.6422161172161173,0.7,-1,P62424:P62906
SLC40A1,MRPS30,0.1275870385725806,0.5625,0.2590277777777778,0.25,0,Q9NP59:Q9NP92
C6,NOP10,-0.028812465013882325,0.09134199134199136,0.31224489795918375,0.7344444444444442,0,P13671:Q9NPE3
NUP107,NDC1,0.8260415419920689,0.3539772727272727,0.798892580287929,0.625,-1,P57740:Q9BTX1
SNRPD3,SNRPD3,0.9999999999999999,0.623299319727891,0.48202870189171576,0.8857723577235771,1,P62318:P62318
ESS2,PPIL3,0.6309123857578102,0.38791423001949316,0.4047619047619047,0.712962962962963,0,Q96DF8:Q9H2H8
B2M,MLANA,0.05549221596166329,0.0,0.33499999999999996,1.0,1,P61769:Q16655
RASSF2,PPP1R15B,-0.0732385317104891,0.24379509379509376,0.22916666666666666,0.9074074074074073,0,P50749:Q5SWA1
FUOM,S100A6,0.002756688102195277,0.12738095238095237,0.4033333333333333,0.22142857142857142,0,A2VDF0:P06703
IL1A,MBD2,0.2354712172748839,0.17316585530871245,0.4531024531024531,0.627437641723356,0,P01583:Q9UBB5
UBC,UBE2B,0.7985203147700765,0.2266889126272663,0.6742296918767507,0.6059941520467835,1,P0CG48:P63146
RPLP1,RPL15,0.7894599398126352,0.82,0.6668571428571428,0.5892857142857143,-1,P05386:P61313
BMI1,BMI1,1.0,0.18576372187483298,0.5852272727272726,0.9612768184196755,1,P35226:P35226
ATP6AP2,ATP6V1H,0.48474979949628505,0.5308760683760683,0.4907823129251701,0.8307407407407407,-1,O75787:Q9UI12
TNNC1,TMEFF1,-0.10714926428396172,0.14285714285714285,0.3333333333333333,0.20000000000000004,0,P63316:Q8IYR6
SERTAD2,GPR52,-0.1858694628875634,0.1259259259259259,0.3333333333333333,0.4365079365079365,0,Q14140:Q9Y2T5
ADRB2,ADRB2,1.0,0.20698905471632745,0.6961640211640212,0.8387488328664802,1,P07550:P07550
RPS3,RPS3,1.0,0.19542344248226598,0.5660110420979988,0.6262049941927991,0,P23396:P23396
TNFAIP8L3,AGBL3,0.05549534500942716,0.1875,0.4666666666666667,0.20357142857142857,0,Q5GJ75:Q8NEM8
CDH1,FAU,0.013031327323733397,0.1313811188811189,0.4606442577030812,0.36904761904761907,-1,P12830:P62861
ASCL1,NXPE2,-0.13761765075297522,0.0,0.5,1.0,0,P50553:Q96DL1
TRAF2,MFSD9,0.38861214404965044,0.16666666666666666,0.5,0.25,0,Q12933:Q8NBP5
CLCN5,NGLY1,0.13679378941820147,0.12828282828282828,0.675,0.9063492063492065,0,P51795:Q96IV0
RACK1,LTV1,0.8176921831912424,0.14444444444444446,0.6238095238095237,1.0,-1,P63244:Q96GA3
MRPL19,TUFM,0.6793667877605871,0.22474747474747472,0.548989898989899,0.6784188034188035,-1,P49406:P49411
ATP2B1,H2AZ2,0.47040342336463015,0.20512820512820512,0.6479591836734694,0.3333333333333333,0,P20020:Q71UI9
ELOB,GINS4,0.21603153048661797,0.12339743589743589,0.3208333333333333,1.0,-1,Q15370:Q9BRT9
MCM6,ZBTB21,0.6329258680711055,0.12037037037037036,0.6125,0.686111111111111,0,Q14566:Q9ULJ3
SNRPF,ZNF225,0.5606485573958305,0.06458333333333333,1.0,0.36944444444444446,0,P62306:Q9UK10
IFNA2,ZMAT5,0.15265474081372968,0.12142857142857143,0.41666666666666663,0.9548872180451128,0,P01563:Q9UDW3
MRPS14,MRPS15,0.1925607723605739,1.0,0.5039772727272727,0.55,-1,O60783:P82914
G6PC1,MTRES1,0.002141998869151318,0.24603174603174605,0.2,0.5571428571428572,0,P35575:Q9P0P8
RPL7,ZNF622,0.6348641076766661,0.3443841872413301,0.4133333333333333,0.6071428571428571,-1,P18124:Q969S3
MRPL46,MRM2,0.566574783155231,0.10820707070707071,0.5833333333333334,0.1,-1,Q9H2W6:Q9UI43
FABP6,INTS4,0.08617749428920016,0.14166666666666666,0.3607142857142857,0.5,0,P51161:Q96HW7
RPS10,RPS20,0.957234981085891,0.8461538461538461,0.7799422799422799,0.7023809523809523,-1,P46783:P60866
GCGR,GNG2,-0.15217036500635472,0.36857142857142855,0.9216867469879519,0.3125,-1,P47871:P59768
CPSF4L,GPS1,0.48089744639266024,0.0,0.19191919191919193,0.2400793650793651,0,A6NMK7:Q13098
RAD51C,RAD51D,0.8157514149697103,0.5037190082644628,0.7629629629629628,0.9055680868838766,1,O43502:O75771
TRDC,RAB34,-0.08205494725909396,0.12223725348725346,0.191005291005291,0.0,0,B7Z8K6:Q9BZG1
SHMT2,HYAL4,-0.010345831045357478,0.16666666666666666,0.3888888888888889,0.7083333333333334,0,P34897:Q2M3T9
RPLP2,RPL10L,-0.09568839509023293,0.21666666666666665,0.4685714285714286,1.0,-1,P05387:Q96L21
MRPL2,TUBA4B,0.14093068168424497,0.0,0.0,0.19642857142857142,0,Q5T653:Q9H853
ASB12,SENP2,0.014104296005157687,0.15813108460167283,0.4981481481481482,0.8863287250384024,0,Q8WXK4:Q9HC62
SNRPE,DDX42,0.7029859182315493,0.3055555555555555,0.6534632034632035,0.43730158730158725,-1,P62304:Q86XP3
H3Y1,SNRPD3,-0.004893615385868218,0.0,0.48202870189171576,0.4409117305458769,0,P0DPK2:P62318
H1-3,GNB1,-0.0015564552611670782,0.10664983164983168,0.4464639321074963,0.8865740740740741,0,P16402:P62873
GJA1,NNMT,-0.09533552861216589,0.18449175824175823,1.0,0.125,0,P17302:P40261
NDUFA7,NDUFA11,0.24914009569936518,0.38585858585858585,0.6576923076923076,1.0,-1,O95182:Q86Y39
THOC5,ALYREF,0.4923217855196624,0.6058441558441559,0.6842105263157895,0.8575757575757575,1,Q13769:Q86V81
CASC3,CACTIN,0.8134272118004032,0.2251038356916157,0.5422222222222222,0.8125,-1,O15234:Q8WUQ7
RPL24,DPP10,-0.437725067746995,0.16837606837606836,0.6444444444444445,0.319047619047619,0,P83731:Q8N608
GEMIN2,SNRPD2,0.7874646483084494,0.6215855572998429,0.43640873015873016,0.9821428571428571,1,O14893:P62316
UBA52,SMAD1,0.31360970826964013,0.10601713101713102,0.5153174603174603,0.8002873563218391,1,P62987:Q15797
SNRPD1,DHX38,0.5325742280754837,0.6944444444444445,0.7333333333333333,0.45308123249299725,-1,P62314:Q92620
BIRC3,MRPL10,0.22285846011010982,0.1369047619047619,0.2988095238095238,0.75,0,Q13489:Q7Z7H8
RAD51,ARFGAP3,0.1472035694686946,0.14027777777777778,0.7363636363636363,0.937142857142857,0,Q06609:Q9NP61
CRNKL1,PPIL1,0.3137686949888442,0.4907766048116925,0.6676190476190478,0.8549382716049384,-1,Q9BZJ0:Q9Y3C6
POLR2E,MED10,0.8239483586912572,0.076007326007326,0.6333333333333333,0.8632478632478632,1,P19388:Q9BTT4
TBP,CCT7,0.7732907608126068,0.1032677045177045,0.39814814814814814,0.8520299145299146,0,P20226:Q99832
EIF4E1B,LGR5,-0.09284480366448286,0.1435305435305435,0.13975694444444445,0.5933333333333334,0,A6NMX2:O75473
RPS8,RPS8,1.0,0.7480158730158729,0.6941071428571429,0.5833333333333334,0,P62241:P62241
MRPL33,MRPL30,0.3039635491957116,1.0,0.5882867132867132,1.0,-1,O75394:Q8TCC3
DENR,CNOT3,0.6055418239851938,0.11684149184149183,0.26071428571428573,1.0,0,O43583:O75175
ZMIZ1,STUB1,0.5673034637024166,0.15026923491290003,0.6238888888888889,0.8096489587230328,0,Q9ULJ6:Q9UNE7
GDF5-AS1,C14orf119,0.20443740407371283,0.0,0.6,1.0,0,Q5U4N7:Q9NWQ9
PPIH,BUD31,0.5990026943517346,0.525062656641604,0.7042857142857144,0.8214285714285715,-1,O43447:P41223
KLF11,GPM6A,-0.36427481265662137,0.1268192918192918,0.2444444444444445,0.8888888888888888,-1,O14901:P51674
PDHA1,FGF5,0.07959977554756388,0.11986607142857143,0.2,0.3333333333333333,0,P08559:P12034
ZNF862,PSMB10,0.1566958975176923,0.2361111111111111,0.48428571428571426,0.8845238095238095,0,O60290:P40306
GNG2,MRAP,-0.013067548015722063,0.13624338624338622,0.4222222222222223,0.6499999999999999,-1,P59768:Q8TCY5
TRBV9,ACTR3,0.2333516299707875,0.12814685314685317,0.2887074829931972,0.0,0,A0A0B4J1U6:P61158
RPL30,EEF1A1,0.8894754621942698,0.426025641025641,0.4544047619047619,0.7121604938271605,-1,P62888:P68104
LDAF1,NOX4,0.3692779471751407,0.08681580764914099,0.2993551587301587,0.22938988095238094,0,Q96B96:Q9NPH5
INTS5,NABP2,0.40512946169493824,0.11206597222222223,0.5333333333333333,0.6714285714285715,-1,Q6P9B9:Q9BQ15
ITCH,TXNIP,0.44139855033433745,0.18851294903926483,0.8333333333333334,0.8358974358974359,1,Q96J02:Q9H3M7
IGKV1-33,GOPC,0.005000573954653892,0.11672850958565244,0.3303030303030303,0.9756944444444444,0,P01594:Q9HD26
KAT7,GMPR2,0.5727443860431735,0.1388888888888889,0.5833333333333334,0.49714285714285716,0,O95251:Q9P2T1
NBN,RUFY1,0.6141485409093967,0.15505050505050508,0.4563492063492064,0.8394736842105263,0,O60934:Q96T51
NAE1,DDR2,0.47878107060002567,0.2028370054489457,0.5220238095238094,0.3473036819811013,0,Q13564:Q16832
CDH12,SERP1,-0.141124269071025,0.13313609467455623,0.225,1.0,0,P55289:Q9Y6X1
RARB,TGM1,-0.021006744187675643,0.19598214285714285,0.42857142857142855,0.8993197278911567,0,P10826:P22735
RAB11A,DUSP28,0.15471723725276684,0.14340277777777777,0.0,0.0991008991008991,0,P62491:Q4G0W2
OPLAH,RAB11B,-0.1317056160514856,0.11397306397306399,0.28584656084656085,0.8039562289562291,0,O14841:Q15907
MRPS30,MTRES1,0.5755596033200421,0.10833333333333334,0.5625,0.5561224489795918,-1,Q9NP92:Q9P0P8
MAMLD1,CENPN,0.04408627035657648,0.10416666666666666,0.6767857142857142,0.0,0,Q13495:Q96H22
NDUFV2,NDUFS1,0.6348117625378618,0.3521212121212121,0.43914141414141405,0.729656862745098,1,P19404:P28331
GABRG2,ACCS,-0.44436994734687874,0.18333333333333335,0.0,0.725925925925926,0,P18507:Q96QU6
SKP1,NCBP2AS2,0.2782716634077923,0.0,0.5,1.0,0,P63208:Q69YL0
INTS1,INIP,0.41346527391787435,0.1323747680890538,0.41111111111111115,1.0,0,Q8N201:Q9NRY2
SF3A3,SF3B6,0.8685950432996993,0.7374768089053803,0.6099773242630384,0.7444444444444445,1,Q12874:Q9Y3B4
SNRPD3,SRSF1,0.9010900137861082,0.37733037659508245,0.7677419354838709,0.8543859649122806,-1,P62318:Q07955
TAF1C,NEDD8,0.3654881018749304,0.0875299043062201,0.5319047619047619,0.9574829931972788,0,Q15572:Q15843
YWHAE,YWHAE,1.0,0.22498556998556998,0.7957547169811319,0.9732974045474044,1,P62258:P62258
RPL6,GNL3,0.774701412601119,0.16802721088435374,0.3611111111111111,0.8217592592592592,-1,Q02878:Q9BVP2
GOSR2,PLA2G4C,-0.015500523307445661,0.0944252044252044,0.6563095238095238,0.19528769841269844,0,O14653:Q9UP65
TNNC1,RPRD1B,-0.009041844457196902,0.11666666666666665,0.4,0.9342857142857144,0,P63316:Q9NQG5
NDUFA10,NDUFB11,0.37311274234479996,0.38585858585858585,0.6576923076923076,0.125,1,O95299:Q9NX14
LSM11,CPSF3,0.23293850717445974,0.7105263157894737,0.7277777777777776,0.5196428571428571,1,P83369:Q9UKF6
SFN,CXCL6,-0.045005365324737236,0.1834920634920635,0.5833333333333334,0.5714285714285714,0,P31947:P80162
TPM3,AMPD3,0.6074349094617162,0.07161172161172161,0.5611111111111111,0.5750000000000001,0,P06753:Q01432
MED20,MED9,0.20728254350217787,0.5166666666666667,0.4145833333333333,0.9428571428571428,1,Q9H944:Q9NWA0
UBE2D2,MMD2,0.022374380358319065,0.08225108225108224,0.35,0.8928571428571428,0,P62837:Q8IY49
CDC27,NEK2,0.3252299624776864,0.2304978354978354,0.7146103896103896,0.4837535014005603,1,P30260:P51955
GTPBP10,MRPL18,0.698726082924688,0.10648148148148147,0.3446496212121212,0.6547619047619049,-1,A4D1E9:Q9H0U6
UQCR11,NDUFB7,0.7757743528953569,0.320952380952381,0.6186507936507936,0.32698412698412693,-1,O14957:P17568
MRPL57,MRM3,0.3646150918395764,0.10795454545454546,0.5625,0.8173913043478263,-1,Q9BQC6:Q9HC36
RPL17,RPS24,0.9390778759097063,0.48839285714285713,0.7233766233766233,0.6476190476190476,-1,P18621:P62847
MRPL23,MRM3,0.5889589719394998,0.12142857142857143,0.5625,0.8173913043478263,-1,Q16540:Q9HC36
NDUFB3,NDUFS7,0.45570424708552626,0.47548181665828726,0.26094771241830067,0.37649410774410774,-1,O43676:O75251
NDUFB2,NDUFA7,0.6023006673888756,0.5271493212669683,0.6178571428571428,0.34375,-1,O95178:O95182
CUX2,HUS1,-0.23547568319630083,0.09108888796388796,0.41228070175438597,0.20000000000000004,0,O14529:O60921
TGFBR2,AAMP,0.4907315783066506,0.35844155844155845,0.75,0.85,0,P37173:Q13685
POLR2I,MED29,0.5723722680505873,0.053634085213032576,0.5380952380952382,0.9818181818181819,-1,P36954:Q9NX70
RPS17,RACK1,0.9226441772247727,0.12326580690551278,0.5023809523809524,0.2429494278331488,1,P08708:P63244
IL1R2,GTF2E2,-0.10487207231083441,0.1111111111111111,0.4753086419753086,0.8,0,P27930:P29084
KDM5A,H3C1,0.4050646204445467,0.462037037037037,0.8444444444444446,0.9709302325581395,1,P29375:P68431
LAIR1,KRTAP17-1,-0.13101729515887175,0.0,0.23809523809523808,1.0,0,Q6GTX8:Q9BYP8
IGF2,IGF2,1.0,0.22535014005602236,0.9434523809523809,0.6033950617283951,0,P01344:P01344
